source_entity_ref,feature,missing_rate,outlier_rate,schema_valid,row_count,timestamp
mlflow://experiment-6/length-of-stay-predictor,admission_type,0.0045,0.0061,true,45078,2026-07-13T14:00:00Z
mlflow://experiment-6/length-of-stay-predictor,diagnosis_group,0.016,0.0089,true,29802,2026-07-13T14:00:00Z
mlflow://experiment-6/length-of-stay-predictor,procedure_count,0.0164,0.0051,true,5853,2026-07-13T14:00:00Z
mlflow://experiment-6/length-of-stay-predictor,age,0.0227,0.003,true,6975,2026-07-13T14:00:00Z
mlflow://experiment-6/length-of-stay-predictor,insurance_type,0.0014,0.0036,true,41763,2026-07-13T14:00:00Z
mlflow://experiment-6/length-of-stay-predictor,ed_arrival,0.0112,0.0051,false,18920,2026-07-13T14:00:00Z
mlflow://experiment-6/length-of-stay-predictor,acuity_score,0.0062,0.0033,false,48019,2026-07-13T14:00:00Z
mlflow://experiment-6/length-of-stay-predictor,bed_availability,0.0069,0.001,true,39938,2026-07-13T14:00:00Z
mlflow://experiment-6/length-of-stay-predictor,staffing_ratio,0.0116,0.0071,true,43988,2026-07-13T14:00:00Z
mlflow://experiment-6/length-of-stay-predictor,day_of_week,0.0078,0.0037,true,49312,2026-07-13T14:00:00Z
mlflow://experiment-6/length-of-stay-predictor,admission_type,0.0103,0.0016,true,38022,2026-07-16T14:00:00Z
mlflow://experiment-6/length-of-stay-predictor,diagnosis_group,0.0187,0.0048,true,21525,2026-07-16T14:00:00Z
mlflow://experiment-6/length-of-stay-predictor,procedure_count,0.0026,0.0075,true,46153,2026-07-16T14:00:00Z
mlflow://experiment-6/length-of-stay-predictor,age,0.0059,0.0057,true,35876,2026-07-16T14:00:00Z
mlflow://experiment-6/length-of-stay-predictor,insurance_type,0.007,0.0047,true,43896,2026-07-16T14:00:00Z
mlflow://experiment-6/length-of-stay-predictor,ed_arrival,0.0127,0.0074,false,47186,2026-07-16T14:00:00Z
mlflow://experiment-6/length-of-stay-predictor,acuity_score,0.0097,0.0061,true,15500,2026-07-16T14:00:00Z
mlflow://experiment-6/length-of-stay-predictor,bed_availability,0.0129,0.0062,true,19162,2026-07-16T14:00:00Z
mlflow://experiment-6/length-of-stay-predictor,staffing_ratio,0.0086,0.0049,true,19313,2026-07-16T14:00:00Z
mlflow://experiment-6/length-of-stay-predictor,day_of_week,0.0087,0.0031,true,38679,2026-07-16T14:00:00Z
mlflow://experiment-6/length-of-stay-predictor,admission_type,0.0085,0.0052,true,16341,2026-07-19T14:00:00Z
mlflow://experiment-6/length-of-stay-predictor,diagnosis_group,0.0073,0.005,true,23857,2026-07-19T14:00:00Z
mlflow://experiment-6/length-of-stay-predictor,procedure_count,0.0152,0.0053,true,26468,2026-07-19T14:00:00Z
mlflow://experiment-6/length-of-stay-predictor,age,0.0121,0.003,true,14814,2026-07-19T14:00:00Z
mlflow://experiment-6/length-of-stay-predictor,insurance_type,0.0143,0.005,true,9637,2026-07-19T14:00:00Z
mlflow://experiment-6/length-of-stay-predictor,ed_arrival,0.0146,0.0092,true,46562,2026-07-19T14:00:00Z
mlflow://experiment-6/length-of-stay-predictor,acuity_score,0.0047,0.0048,true,30576,2026-07-19T14:00:00Z
mlflow://experiment-6/length-of-stay-predictor,bed_availability,0.0202,0.0036,true,27014,2026-07-19T14:00:00Z
mlflow://experiment-6/length-of-stay-predictor,staffing_ratio,0.0075,0.0012,true,33221,2026-07-19T14:00:00Z
mlflow://experiment-6/length-of-stay-predictor,day_of_week,0.0176,0.0027,true,35938,2026-07-19T14:00:00Z
mlflow://experiment-6/length-of-stay-predictor,admission_type,0.008,0.0043,true,33310,2026-07-22T14:00:00Z
mlflow://experiment-6/length-of-stay-predictor,diagnosis_group,0.0105,0.007,true,30926,2026-07-22T14:00:00Z
mlflow://experiment-6/length-of-stay-predictor,procedure_count,0.0097,0.0047,true,29240,2026-07-22T14:00:00Z
mlflow://experiment-6/length-of-stay-predictor,age,0.0109,0.0036,true,7210,2026-07-22T14:00:00Z
mlflow://experiment-6/length-of-stay-predictor,insurance_type,0.0124,0.0041,true,14390,2026-07-22T14:00:00Z
mlflow://experiment-6/length-of-stay-predictor,ed_arrival,0.0104,0.0104,true,21055,2026-07-22T14:00:00Z
mlflow://experiment-6/length-of-stay-predictor,acuity_score,0.0175,0.0033,true,33995,2026-07-22T14:00:00Z
mlflow://experiment-6/length-of-stay-predictor,bed_availability,0.0177,0.0062,true,43738,2026-07-22T14:00:00Z
mlflow://experiment-6/length-of-stay-predictor,staffing_ratio,0.0122,0.0029,true,15056,2026-07-22T14:00:00Z
mlflow://experiment-6/length-of-stay-predictor,day_of_week,0.0044,0.0045,true,7783,2026-07-22T14:00:00Z
mlflow://experiment-6/length-of-stay-predictor,admission_type,0.0089,0.0027,true,48985,2026-07-25T14:00:00Z
mlflow://experiment-6/length-of-stay-predictor,diagnosis_group,0.0123,0.0015,true,46152,2026-07-25T14:00:00Z
mlflow://experiment-6/length-of-stay-predictor,procedure_count,0.0096,0.0026,true,43605,2026-07-25T14:00:00Z
mlflow://experiment-6/length-of-stay-predictor,age,0.0056,0.0045,true,35281,2026-07-25T14:00:00Z
mlflow://experiment-6/length-of-stay-predictor,insurance_type,0.0075,0.0015,true,33114,2026-07-25T14:00:00Z
mlflow://experiment-6/length-of-stay-predictor,ed_arrival,0.0138,0.0064,true,39816,2026-07-25T14:00:00Z
mlflow://experiment-6/length-of-stay-predictor,acuity_score,0,0.0061,true,39431,2026-07-25T14:00:00Z
mlflow://experiment-6/length-of-stay-predictor,bed_availability,0.0072,0.0031,true,10498,2026-07-25T14:00:00Z
mlflow://experiment-6/length-of-stay-predictor,staffing_ratio,0.0122,0.0048,true,8416,2026-07-25T14:00:00Z
mlflow://experiment-6/length-of-stay-predictor,day_of_week,0.0075,0.0069,true,20539,2026-07-25T14:00:00Z
mlflow://experiment-6/length-of-stay-predictor,admission_type,0.0121,0.0048,true,45863,2026-07-28T14:00:00Z
mlflow://experiment-6/length-of-stay-predictor,diagnosis_group,0.0112,0.0079,true,31608,2026-07-28T14:00:00Z
mlflow://experiment-6/length-of-stay-predictor,procedure_count,0.0106,0.0085,true,21714,2026-07-28T14:00:00Z
mlflow://experiment-6/length-of-stay-predictor,age,0.014,0.0072,true,20165,2026-07-28T14:00:00Z
mlflow://experiment-6/length-of-stay-predictor,insurance_type,0.0108,0.0041,true,38156,2026-07-28T14:00:00Z
mlflow://experiment-6/length-of-stay-predictor,ed_arrival,0.0169,0.0091,true,24670,2026-07-28T14:00:00Z
mlflow://experiment-6/length-of-stay-predictor,acuity_score,0.021,0.0033,true,13897,2026-07-28T14:00:00Z
mlflow://experiment-6/length-of-stay-predictor,bed_availability,0.0022,0.004,true,22067,2026-07-28T14:00:00Z
mlflow://experiment-6/length-of-stay-predictor,staffing_ratio,0.0061,0.0038,true,42624,2026-07-28T14:00:00Z
mlflow://experiment-6/length-of-stay-predictor,day_of_week,0.0108,0.0046,true,19196,2026-07-28T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,cpt_code,0.0181,0.0049,true,9912,2026-05-02T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,icd10_primary,0.0256,0.0023,true,9018,2026-05-02T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,modifier_count,0.0355,0.0025,true,36678,2026-05-02T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,prior_auth_flag,0.0324,0.0046,true,24375,2026-05-02T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,payer_type,0.0321,0.0053,true,16663,2026-05-02T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,provider_specialty,0.0291,0.0029,true,31517,2026-05-02T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,claim_amount,0.0287,0.0009,true,11974,2026-05-02T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,days_to_submit,0.0339,0.0051,true,5159,2026-05-02T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,documentation_score,0.0274,0.0061,true,49670,2026-05-02T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,historic_denial_rate,0.0285,0.0064,true,7407,2026-05-02T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,cpt_code,0.0338,0.0073,true,29008,2026-05-05T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,icd10_primary,0.028,0.0017,false,43657,2026-05-05T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,modifier_count,0.0359,0.0062,true,8866,2026-05-05T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,prior_auth_flag,0.0271,0.0051,true,42625,2026-05-05T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,payer_type,0.0343,0.0061,true,13501,2026-05-05T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,provider_specialty,0.0366,0.0063,true,37833,2026-05-05T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,claim_amount,0.0342,0.0066,true,36255,2026-05-05T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,days_to_submit,0.0327,0.0056,true,18000,2026-05-05T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,documentation_score,0.0217,0.0027,true,39225,2026-05-05T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,historic_denial_rate,0.0349,0.004,true,34000,2026-05-05T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,cpt_code,0.0262,0.0005,true,20752,2026-05-08T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,icd10_primary,0.021,0.0036,true,22109,2026-05-08T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,modifier_count,0.0267,0.0027,true,17193,2026-05-08T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,prior_auth_flag,0.0292,0.0043,true,49605,2026-05-08T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,payer_type,0.0285,0.0039,true,8268,2026-05-08T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,provider_specialty,0.0353,0.0015,true,17056,2026-05-08T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,claim_amount,0.0278,0.0077,true,11208,2026-05-08T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,days_to_submit,0.0345,0.0036,true,40247,2026-05-08T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,documentation_score,0.0207,0.0015,true,21996,2026-05-08T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,historic_denial_rate,0.0286,0.0026,true,47276,2026-05-08T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,cpt_code,0.0383,0.0026,true,21275,2026-05-11T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,icd10_primary,0.0204,0.0052,true,28492,2026-05-11T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,modifier_count,0.0321,0.0026,true,23096,2026-05-11T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,prior_auth_flag,0.0214,0.0046,true,16393,2026-05-11T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,payer_type,0.0334,0.0071,true,46996,2026-05-11T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,provider_specialty,0.0321,0.0053,true,6946,2026-05-11T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,claim_amount,0.0307,0.0064,true,44126,2026-05-11T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,days_to_submit,0.0244,0.0042,true,40428,2026-05-11T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,documentation_score,0.0221,0.0047,true,35232,2026-05-11T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,historic_denial_rate,0.0281,0.0075,true,31336,2026-05-11T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,cpt_code,0.0398,0.0033,true,7867,2026-05-14T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,icd10_primary,0.0275,0.0027,true,19307,2026-05-14T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,modifier_count,0.0313,0.0047,true,43824,2026-05-14T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,prior_auth_flag,0.0334,0.0046,true,5396,2026-05-14T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,payer_type,0.0345,0.0063,true,23145,2026-05-14T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,provider_specialty,0.0273,0.0036,true,41412,2026-05-14T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,claim_amount,0.0338,0.0051,true,11375,2026-05-14T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,days_to_submit,0.0275,0.0048,true,5568,2026-05-14T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,documentation_score,0.0279,0.0063,true,32405,2026-05-14T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,historic_denial_rate,0.0301,0.0053,true,43485,2026-05-14T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,cpt_code,0.0279,0.0061,true,49810,2026-05-17T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,icd10_primary,0.029,0.0062,true,12218,2026-05-17T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,modifier_count,0.0281,0.0041,true,35588,2026-05-17T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,prior_auth_flag,0.0293,0.0005,true,18206,2026-05-17T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,payer_type,0.0342,0.0019,true,34680,2026-05-17T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,provider_specialty,0.0316,0.0077,true,25158,2026-05-17T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,claim_amount,0.026,0.0032,true,5623,2026-05-17T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,days_to_submit,0.0311,0.0057,true,25503,2026-05-17T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,documentation_score,0.0207,0.0047,true,15955,2026-05-17T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,historic_denial_rate,0.0293,0.0016,true,12624,2026-05-17T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,cpt_code,0.0261,0.004,true,23359,2026-05-20T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,icd10_primary,0.0213,0.009,true,14902,2026-05-20T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,modifier_count,0.0379,0.0076,true,29298,2026-05-20T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,prior_auth_flag,0.0377,0.0055,true,5017,2026-05-20T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,payer_type,0.0307,0.0042,true,8230,2026-05-20T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,provider_specialty,0.024,0.0023,true,19847,2026-05-20T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,claim_amount,0.0358,0.0029,true,8839,2026-05-20T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,days_to_submit,0.0379,0.0082,true,27954,2026-05-20T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,documentation_score,0.0312,0.007,true,41131,2026-05-20T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,historic_denial_rate,0.0352,0.0034,true,10745,2026-05-20T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,cpt_code,0.0332,0.0033,true,6072,2026-05-23T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,icd10_primary,0.0304,0.0064,true,26764,2026-05-23T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,modifier_count,0.0283,0.0058,true,22300,2026-05-23T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,prior_auth_flag,0.0337,0.0035,true,31149,2026-05-23T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,payer_type,0.0239,0.007,true,8103,2026-05-23T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,provider_specialty,0.0259,0.0025,true,32399,2026-05-23T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,claim_amount,0.0321,0.0038,true,9782,2026-05-23T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,days_to_submit,0.0357,0.0024,true,32361,2026-05-23T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,documentation_score,0.0393,0.0051,true,46597,2026-05-23T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,historic_denial_rate,0.04,0.0097,true,33406,2026-05-23T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,cpt_code,0.028,0,true,6715,2026-05-26T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,icd10_primary,0.0351,0.0047,true,27597,2026-05-26T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,modifier_count,0.0343,0.0035,true,49668,2026-05-26T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,prior_auth_flag,0.0253,0.0073,true,31455,2026-05-26T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,payer_type,0.0273,0.005,true,18706,2026-05-26T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,provider_specialty,0.0327,0.0067,true,47972,2026-05-26T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,claim_amount,0.0295,0.0059,true,35454,2026-05-26T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,days_to_submit,0.0297,0.0049,true,11558,2026-05-26T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,documentation_score,0.036,0.0034,true,39743,2026-05-26T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,historic_denial_rate,0.0335,0.002,true,33024,2026-05-26T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,cpt_code,0.0381,0.0049,true,41958,2026-05-29T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,icd10_primary,0.0295,0.002,true,47191,2026-05-29T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,modifier_count,0.0265,0.007,true,29558,2026-05-29T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,prior_auth_flag,0.0322,0.0063,true,14697,2026-05-29T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,payer_type,0.0295,0.0031,true,39464,2026-05-29T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,provider_specialty,0.0349,0.0031,true,45749,2026-05-29T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,claim_amount,0.0317,0.0021,true,11138,2026-05-29T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,days_to_submit,0.033,0.0055,true,12634,2026-05-29T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,documentation_score,0.0363,0.0079,true,25414,2026-05-29T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,historic_denial_rate,0.031,0.0098,true,20233,2026-05-29T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,cpt_code,0.0325,0.0059,true,7768,2026-06-01T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,icd10_primary,0.0262,0.0046,true,9215,2026-06-01T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,modifier_count,0.0184,0.0031,true,41438,2026-06-01T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,prior_auth_flag,0.0261,0.0063,true,17074,2026-06-01T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,payer_type,0.0351,0.0095,true,13265,2026-06-01T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,provider_specialty,0.0313,0.0058,true,39273,2026-06-01T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,claim_amount,0.0248,0.0056,true,31659,2026-06-01T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,days_to_submit,0.0297,0.0068,true,11080,2026-06-01T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,documentation_score,0.0265,0.0076,true,43567,2026-06-01T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,historic_denial_rate,0.0341,0.0076,true,33944,2026-06-01T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,cpt_code,0.0322,0.0051,true,37257,2026-06-04T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,icd10_primary,0.0373,0.0051,true,41434,2026-06-04T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,modifier_count,0.0233,0.008,false,28645,2026-06-04T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,prior_auth_flag,0.0265,0.0069,true,10653,2026-06-04T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,payer_type,0.038,0.0074,true,31776,2026-06-04T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,provider_specialty,0.0289,0.0057,true,36334,2026-06-04T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,claim_amount,0.0208,0.0039,true,44415,2026-06-04T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,days_to_submit,0.0312,0.0052,true,25144,2026-06-04T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,documentation_score,0.0244,0.0103,true,45907,2026-06-04T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,historic_denial_rate,0.0402,0.0019,true,7832,2026-06-04T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,cpt_code,0.032,0.0048,true,49695,2026-06-07T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,icd10_primary,0.0361,0.0035,true,30913,2026-06-07T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,modifier_count,0.0275,0.0073,true,12979,2026-06-07T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,prior_auth_flag,0.025,0.0065,true,45963,2026-06-07T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,payer_type,0.0273,0.0045,true,31495,2026-06-07T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,provider_specialty,0.0314,0.003,true,40019,2026-06-07T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,claim_amount,0.0276,0.0061,true,27808,2026-06-07T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,days_to_submit,0.0299,0.0041,true,33238,2026-06-07T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,documentation_score,0.0339,0.0073,true,9271,2026-06-07T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,historic_denial_rate,0.0264,0.0043,true,43953,2026-06-07T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,cpt_code,0.0449,0.0064,true,42779,2026-06-10T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,icd10_primary,0.0293,0.006,true,28791,2026-06-10T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,modifier_count,0.0274,0.0065,true,38517,2026-06-10T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,prior_auth_flag,0.03,0.0047,true,22233,2026-06-10T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,payer_type,0.0252,0.0015,true,41814,2026-06-10T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,provider_specialty,0.0275,0.0073,true,37299,2026-06-10T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,claim_amount,0.0316,0.0046,true,48195,2026-06-10T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,days_to_submit,0.0346,0.003,true,31956,2026-06-10T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,documentation_score,0.0325,0.0018,true,34627,2026-06-10T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,historic_denial_rate,0.0377,0.0028,true,49108,2026-06-10T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,cpt_code,0.0217,0.0071,true,29665,2026-06-13T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,icd10_primary,0.0316,0.0078,true,41939,2026-06-13T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,modifier_count,0.0356,0.0056,true,48567,2026-06-13T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,prior_auth_flag,0.0413,0.0018,true,8183,2026-06-13T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,payer_type,0.0255,0.0038,true,28461,2026-06-13T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,provider_specialty,0.0395,0.0048,true,7379,2026-06-13T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,claim_amount,0.0295,0.0068,true,47998,2026-06-13T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,days_to_submit,0.0421,0.0044,true,29670,2026-06-13T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,documentation_score,0.0241,0.0052,true,26130,2026-06-13T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,historic_denial_rate,0.034,0.0047,true,36038,2026-06-13T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,cpt_code,0.0257,0.0021,true,7030,2026-06-16T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,icd10_primary,0.0245,0.0062,true,21257,2026-06-16T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,modifier_count,0.0277,0.0035,true,36113,2026-06-16T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,prior_auth_flag,0.029,0.0074,true,48159,2026-06-16T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,payer_type,0.0306,0.0052,true,23326,2026-06-16T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,provider_specialty,0.0315,0.0072,true,46388,2026-06-16T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,claim_amount,0.0324,0.0079,true,39561,2026-06-16T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,days_to_submit,0.0327,0.0066,true,45576,2026-06-16T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,documentation_score,0.0368,0.0031,true,47192,2026-06-16T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,historic_denial_rate,0.0319,0.0047,true,37599,2026-06-16T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,cpt_code,0.0306,0.0063,false,7163,2026-06-19T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,icd10_primary,0.0197,0.0035,true,7384,2026-06-19T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,modifier_count,0.0251,0.0077,true,5259,2026-06-19T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,prior_auth_flag,0.0328,0.0045,true,12970,2026-06-19T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,payer_type,0.027,0.0048,true,40134,2026-06-19T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,provider_specialty,0.0296,0.0011,true,44753,2026-06-19T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,claim_amount,0.0263,0.0056,true,21119,2026-06-19T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,days_to_submit,0.0304,0.0062,true,32111,2026-06-19T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,documentation_score,0.0341,0.0053,true,27206,2026-06-19T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,historic_denial_rate,0.034,0.0077,true,36373,2026-06-19T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,cpt_code,0.0316,0.0036,true,28014,2026-06-22T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,icd10_primary,0.0277,0.0056,false,9102,2026-06-22T14:00:00Z
mlflow://experiment-7/claim-denial-risk-scorer,modifier_count,0.0277,0.0077,true,13534,2026-06-22T14:00:00Z
